"ID","group","day","cytokine","sex","value","LOD","fold_change_baseline","NHP","virus","perc_nk_cells","nb_nk_cells"
"BC116A","10 Mosquitos",7,"IL.8","M",11.68,11.68,NA,"Cyno","Dengue virus",1.5,440
"BC116A","10 Mosquitos",7,"IFN.g","M",14.44,14.44,1,"Cyno","Dengue virus",1.5,440
"BC116A","10 Mosquitos",7,"IL.6","M",7.71,7.71,0.689624329159213,"Cyno","Dengue virus",1.5,440
"BC116A","10 Mosquitos",7,"RANTES","M",2075.71,9.09,0.469508236768355,"Cyno","Dengue virus",1.5,440
"BC116A","10 Mosquitos",7,"MIF","M",48.41,5.06,0.370163633583117,"Cyno","Dengue virus",1.5,440
"BC116A","10 Mosquitos",7,"IL.4","M",38.96,38.96,NA,"Cyno","Dengue virus",1.5,440
"BC116A","10 Mosquitos",7,"IL.12","M",497.61,112.39,0.576564781127616,"Cyno","Dengue virus",1.5,440
"BC116A","10 Mosquitos",7,"GM.CSF","M",12.88,12.88,1,"Cyno","Dengue virus",1.5,440
"BC116A","10 Mosquitos",7,"G.CSF","M",113.59,113.59,NA,"Cyno","Dengue virus",1.5,440
"BC116A","10 Mosquitos",7,"TGFbeta","M",31.48,3.3,0.766123144317352,"Cyno","Dengue virus",1.5,440
"BC116A","10 Mosquitos",7,"IL.17","M",30.96,30.96,NA,"Cyno","Dengue virus",1.5,440
"BC116A","10 Mosquitos",7,"MIP.1a","M",41.92,28.54,1.46881569726699,"Cyno","Dengue virus",1.5,440
"BC116A","10 Mosquitos",7,"IL.RA","M",166.91,55.74,0.819552194834528,"Cyno","Dengue virus",1.5,440
"BC116A","10 Mosquitos",7,"IL.1B","M",12.04,12.04,NA,"Cyno","Dengue virus",1.5,440
"BC116A","10 Mosquitos",7,"MIP.1B","M",32.55,32.55,0.501850138760407,"Cyno","Dengue virus",1.5,440
"BC116A","10 Mosquitos",7,"MCP.1","M",383.14,20.12,0.529176967805201,"Cyno","Dengue virus",1.5,440
"BC116A","10 Mosquitos",7,"IL.10","M",13.57,13.57,NA,"Cyno","Dengue virus",1.5,440
"BC116A","10 Mosquitos",7,"Eotaxin","M",98,2.64,0.865036631653279,"Cyno","Dengue virus",1.5,440
"BC116A","10 Mosquitos",7,"IP.10","M",4.38,4.38,NA,"Cyno","Dengue virus",1.5,440
"BC116A","10 Mosquitos",7,"MDC","M",1530.94,286.83,1.55943080072932,"Cyno","Dengue virus",1.5,440
"BC116A","10 Mosquitos",7,"TNF.alpha","M",14.2,14.2,0.974605353466026,"Cyno","Dengue virus",1.5,440
"BC167","10 Mosquitos",-7,"IL.5","F",6.45,6.45,NA,"Cyno","Dengue virus",NA,NA
"BC167","10 Mosquitos",-7,"IL.12","F",1023.19,112.39,1,"Cyno","Dengue virus",NA,NA
"BC167","10 Mosquitos",-7,"TNF.alpha","F",14.2,14.2,NA,"Cyno","Dengue virus",NA,NA
"BC167","10 Mosquitos",-7,"IL.1B","F",12.04,12.04,NA,"Cyno","Dengue virus",NA,NA
"BC167","10 Mosquitos",-7,"G.CSF","F",113.59,113.59,1,"Cyno","Dengue virus",NA,NA
"BC167","10 Mosquitos",-7,"EGF","F",75.15,3.41,1,"Cyno","Dengue virus",NA,NA
"BC167","10 Mosquitos",-7,"TGFbeta","F",136.38,3.3,1,"Cyno","Dengue virus",NA,NA
"BC167","10 Mosquitos",-7,"IL.2","F",43.77,43.77,NA,"Cyno","Dengue virus",NA,NA
"BC167","10 Mosquitos",-7,"RANTES","F",5492.69,9.09,1,"Cyno","Dengue virus",NA,NA
"BC167","10 Mosquitos",-7,"IL.RA","F",245.85,55.74,1,"Cyno","Dengue virus",NA,NA
"BC167","10 Mosquitos",-7,"GM.CSF","F",12.88,12.88,NA,"Cyno","Dengue virus",NA,NA
"BC167","10 Mosquitos",-7,"IP.10","F",4.38,4.38,1,"Cyno","Dengue virus",NA,NA
"BC167","10 Mosquitos",-7,"IL.4","F",38.96,38.96,NA,"Cyno","Dengue virus",NA,NA
"BC167","10 Mosquitos",-7,"Eotaxin","F",234.38,2.64,1,"Cyno","Dengue virus",NA,NA
"BC167","10 Mosquitos",-7,"MCP.1","F",559.84,20.12,1,"Cyno","Dengue virus",NA,NA
"BC167","10 Mosquitos",-7,"IL.6","F",7.71,7.71,NA,"Cyno","Dengue virus",NA,NA
"BC167","10 Mosquitos",-7,"VEGF","F",1.35,1.35,NA,"Cyno","Dengue virus",NA,NA
"BC167","10 Mosquitos",-7,"MDC","F",1115.78,286.83,1,"Cyno","Dengue virus",NA,NA
"BC167","10 Mosquitos",-7,"IL.17","F",30.96,30.96,NA,"Cyno","Dengue virus",NA,NA
"BC167","10 Mosquitos",-7,"I.TAC","F",114.3,32.66,1,"Cyno","Dengue virus",NA,NA
"BC167","10 Mosquitos",-7,"IL.8","F",11.92,11.68,1,"Cyno","Dengue virus",NA,NA
"BC167","10 Mosquitos",-7,"IFN.g","F",121.27,14.44,1,"Cyno","Dengue virus",NA,NA
"BC167","10 Mosquitos",-7,"IL.10","F",13.57,13.57,NA,"Cyno","Dengue virus",NA,NA
"BC167","10 Mosquitos",-7,"IL.15","F",75.45,75.45,1,"Cyno","Dengue virus",NA,NA
"BC167","10 Mosquitos",-7,"MIP.1B","F",97.55,32.55,1,"Cyno","Dengue virus",NA,NA
"BC167","10 Mosquitos",-7,"HGF","F",327.19,74.94,1,"Cyno","Dengue virus",NA,NA
"BC167","10 Mosquitos",-7,"MIP.1a","F",44.06,28.54,1,"Cyno","Dengue virus",NA,NA
"BC167","10 Mosquitos",-7,"MIG","F",24.23,24.23,NA,"Cyno","Dengue virus",NA,NA
"BC167","10 Mosquitos",-7,"MIF","F",56.96,5.06,1,"Cyno","Dengue virus",NA,NA
"BC167","10 Mosquitos",1,"GM.CSF","F",12.88,12.88,NA,"Cyno","Dengue virus",0.5,153
"BC167","10 Mosquitos",1,"IL.4","F",38.96,38.96,NA,"Cyno","Dengue virus",0.5,153
"BC167","10 Mosquitos",1,"IFN.g","F",168.68,14.44,1.39094582336934,"Cyno","Dengue virus",0.5,153
"BC167","10 Mosquitos",1,"IL.15","F",92.96,75.45,1.23207422133863,"Cyno","Dengue virus",0.5,153
"BC167","10 Mosquitos",1,"IL.6","F",7.71,7.71,NA,"Cyno","Dengue virus",0.5,153
"BC167","10 Mosquitos",1,"IL.RA","F",204.1,55.74,0.830181004677649,"Cyno","Dengue virus",0.5,153
"BC167","10 Mosquitos",1,"IL.8","F",11.68,11.68,0.979865771812081,"Cyno","Dengue virus",0.5,153
"BC167","10 Mosquitos",1,"TNF.alpha","F",14.2,14.2,NA,"Cyno","Dengue virus",0.5,153
"BC167","10 Mosquitos",1,"Eotaxin","F",131.51,2.64,0.56109736325625,"Cyno","Dengue virus",0.5,153
"BC167","10 Mosquitos",1,"TGFbeta","F",146.91,3.3,1.07721073471183,"Cyno","Dengue virus",0.5,153
"BC167","10 Mosquitos",1,"IP.10","F",4.38,4.38,1,"Cyno","Dengue virus",0.5,153
"BC167","10 Mosquitos",1,"EGF","F",80.66,3.41,1.07332002661344,"Cyno","Dengue virus",0.5,153
"BC167","10 Mosquitos",1,"IL.5","F",6.45,6.45,NA,"Cyno","Dengue virus",0.5,153
"BC167","10 Mosquitos",1,"VEGF","F",1.35,1.35,NA,"Cyno","Dengue virus",0.5,153
"BC167","10 Mosquitos",1,"IL.17","F",30.96,30.96,NA,"Cyno","Dengue virus",0.5,153
"BC167","10 Mosquitos",1,"IL.2","F",43.77,43.77,NA,"Cyno","Dengue virus",0.5,153
"BC167","10 Mosquitos",1,"HGF","F",743.03,74.94,2.27094348849292,"Cyno","Dengue virus",0.5,153
"BC167","10 Mosquitos",1,"MDC","F",952.38,286.83,0.853555360375701,"Cyno","Dengue virus",0.5,153
"BC167","10 Mosquitos",1,"MIP.1B","F",123.67,32.55,1.26776012301384,"Cyno","Dengue virus",0.5,153
"BC167","10 Mosquitos",1,"RANTES","F",3622.23,9.09,0.659463760015584,"Cyno","Dengue virus",0.5,153
"BC167","10 Mosquitos",1,"I.TAC","F",93.84,32.66,0.820997375328084,"Cyno","Dengue virus",0.5,153
"BC167","10 Mosquitos",1,"G.CSF","F",113.59,113.59,1,"Cyno","Dengue virus",0.5,153
"BC167","10 Mosquitos",1,"IL.1B","F",12.04,12.04,NA,"Cyno","Dengue virus",0.5,153
"BC167","10 Mosquitos",1,"MCP.1","F",550.95,20.12,0.984120462989426,"Cyno","Dengue virus",0.5,153
"BC167","10 Mosquitos",1,"MIP.1a","F",60.05,28.54,1.36291420789832,"Cyno","Dengue virus",0.5,153
"BC167","10 Mosquitos",1,"MIG","F",24.23,24.23,NA,"Cyno","Dengue virus",0.5,153
"BC167","10 Mosquitos",1,"MIF","F",105.86,5.06,1.85849719101124,"Cyno","Dengue virus",0.5,153
"BC167","10 Mosquitos",1,"IL.10","F",13.57,13.57,NA,"Cyno","Dengue virus",0.5,153
"BC167","10 Mosquitos",1,"IL.12","F",1003.15,112.39,0.980414194822076,"Cyno","Dengue virus",0.5,153
"BC167","10 Mosquitos",2,"GM.CSF","F",12.88,12.88,NA,"Cyno","Dengue virus",1.2,372
"BC167","10 Mosquitos",2,"MIP.1B","F",142.43,32.55,1.46007175807278,"Cyno","Dengue virus",1.2,372
"BC167","10 Mosquitos",2,"IL.17","F",30.96,30.96,NA,"Cyno","Dengue virus",1.2,372
"BC167","10 Mosquitos",2,"IL.2","F",43.77,43.77,NA,"Cyno","Dengue virus",1.2,372
"BC167","10 Mosquitos",2,"IP.10","F",4.38,4.38,1,"Cyno","Dengue virus",1.2,372
"BC167","10 Mosquitos",2,"TNF.alpha","F",14.2,14.2,NA,"Cyno","Dengue virus",1.2,372
"BC167","10 Mosquitos",2,"Eotaxin","F",66.55,2.64,0.283940609267002,"Cyno","Dengue virus",1.2,372
"BC167","10 Mosquitos",2,"RANTES","F",2563.92,9.09,0.466787675983899,"Cyno","Dengue virus",1.2,372
"BC167","10 Mosquitos",2,"IL.4","F",38.96,38.96,NA,"Cyno","Dengue virus",1.2,372
"BC167","10 Mosquitos",2,"I.TAC","F",86.5,32.66,0.756780402449694,"Cyno","Dengue virus",1.2,372
"BC167","10 Mosquitos",2,"TGFbeta","F",150.52,3.3,1.10368089162634,"Cyno","Dengue virus",1.2,372
"BC167","10 Mosquitos",2,"MCP.1","F",583.75,20.12,1.04270863103744,"Cyno","Dengue virus",1.2,372
"BC167","10 Mosquitos",2,"IL.15","F",140.73,75.45,1.86520874751491,"Cyno","Dengue virus",1.2,372
"BC167","10 Mosquitos",2,"MIF","F",180.48,5.06,3.1685393258427,"Cyno","Dengue virus",1.2,372
"BC167","10 Mosquitos",2,"HGF","F",804.59,74.94,2.45909104801492,"Cyno","Dengue virus",1.2,372
"BC167","10 Mosquitos",2,"IL.5","F",6.45,6.45,NA,"Cyno","Dengue virus",1.2,372
"BC167","10 Mosquitos",2,"MIG","F",24.23,24.23,NA,"Cyno","Dengue virus",1.2,372
"BC167","10 Mosquitos",2,"IFN.g","F",209.48,14.44,1.72738517357962,"Cyno","Dengue virus",1.2,372
"BC167","10 Mosquitos",2,"IL.8","F",11.68,11.68,0.979865771812081,"Cyno","Dengue virus",1.2,372
"BC167","10 Mosquitos",2,"VEGF","F",1.35,1.35,NA,"Cyno","Dengue virus",1.2,372
"BC167","10 Mosquitos",2,"IL.6","F",7.71,7.71,NA,"Cyno","Dengue virus",1.2,372
"BC167","10 Mosquitos",2,"IL.12","F",1059.29,112.39,1.03528181471672,"Cyno","Dengue virus",1.2,372
"BC167","10 Mosquitos",2,"MDC","F",937.13,286.83,0.839887791500116,"Cyno","Dengue virus",1.2,372
"BC167","10 Mosquitos",2,"G.CSF","F",113.59,113.59,1,"Cyno","Dengue virus",1.2,372
"BC167","10 Mosquitos",2,"IL.1B","F",12.04,12.04,NA,"Cyno","Dengue virus",1.2,372
"BC167","10 Mosquitos",2,"MIP.1a","F",64.18,28.54,1.45665002269632,"Cyno","Dengue virus",1.2,372
"BC167","10 Mosquitos",2,"IL.10","F",13.57,13.57,NA,"Cyno","Dengue virus",1.2,372
"BC167","10 Mosquitos",2,"EGF","F",76.07,3.41,1.01224218230206,"Cyno","Dengue virus",1.2,372
"BC167","10 Mosquitos",2,"IL.RA","F",451.66,55.74,1.83713646532438,"Cyno","Dengue virus",1.2,372
"BC167","10 Mosquitos",28,"IL.8","F",15.76,11.68,1.32214765100671,"Cyno","Dengue virus",1.1,331
"BC167","10 Mosquitos",28,"IL.15","F",75.45,75.45,1,"Cyno","Dengue virus",1.1,331
"BC167","10 Mosquitos",28,"IFN.g","F",104.17,14.44,0.85899233116187,"Cyno","Dengue virus",1.1,331
"BC167","10 Mosquitos",28,"GM.CSF","F",12.88,12.88,NA,"Cyno","Dengue virus",1.1,331
"BC167","10 Mosquitos",28,"IL.6","F",7.71,7.71,NA,"Cyno","Dengue virus",1.1,331
"BC167","10 Mosquitos",28,"MIF","F",70.2,5.06,1.23244382022472,"Cyno","Dengue virus",1.1,331
"BC167","10 Mosquitos",28,"IL.4","F",38.96,38.96,NA,"Cyno","Dengue virus",1.1,331
"BC167","10 Mosquitos",28,"Eotaxin","F",219.3,2.64,0.935660039252496,"Cyno","Dengue virus",1.1,331
"BC167","10 Mosquitos",28,"EGF","F",69.11,3.41,0.919627411842981,"Cyno","Dengue virus",1.1,331
"BC167","10 Mosquitos",28,"HGF","F",652.3,74.94,1.99364283749503,"Cyno","Dengue virus",1.1,331
"BC167","10 Mosquitos",28,"I.TAC","F",107.87,32.66,0.943744531933508,"Cyno","Dengue virus",1.1,331
"BC167","10 Mosquitos",28,"IL.17","F",30.96,30.96,NA,"Cyno","Dengue virus",1.1,331
"BC167","10 Mosquitos",28,"IP.10","F",4.38,4.38,1,"Cyno","Dengue virus",1.1,331
"BC167","10 Mosquitos",28,"VEGF","F",1.35,1.35,NA,"Cyno","Dengue virus",1.1,331
"BC167","10 Mosquitos",28,"IL.RA","F",175.49,55.74,0.713809233272321,"Cyno","Dengue virus",1.1,331
"BC167","10 Mosquitos",28,"IL.5","F",6.45,6.45,NA,"Cyno","Dengue virus",1.1,331
"BC167","10 Mosquitos",28,"RANTES","F",9.09,9.09,0.00165492682092,"Cyno","Dengue virus",1.1,331
"BC167","10 Mosquitos",28,"MCP.1","F",358.62,20.12,0.640575878822521,"Cyno","Dengue virus",1.1,331
"BC167","10 Mosquitos",28,"MDC","F",1057.22,286.83,0.947516535517754,"Cyno","Dengue virus",1.1,331
"BC167","10 Mosquitos",28,"IL.1B","F",12.04,12.04,NA,"Cyno","Dengue virus",1.1,331
"BC167","10 Mosquitos",28,"MIG","F",24.23,24.23,NA,"Cyno","Dengue virus",1.1,331
"BC167","10 Mosquitos",28,"TGFbeta","F",108.23,3.3,0.793591435694383,"Cyno","Dengue virus",1.1,331
"BC167","10 Mosquitos",28,"IL.10","F",13.57,13.57,NA,"Cyno","Dengue virus",1.1,331
"BC167","10 Mosquitos",28,"TNF.alpha","F",14.2,14.2,NA,"Cyno","Dengue virus",1.1,331
"BC167","10 Mosquitos",28,"MIP.1a","F",44.9,28.54,1.01906491148434,"Cyno","Dengue virus",1.1,331
"BC167","10 Mosquitos",28,"IL.2","F",43.77,43.77,NA,"Cyno","Dengue virus",1.1,331
"BC167","10 Mosquitos",28,"G.CSF","F",113.59,113.59,1,"Cyno","Dengue virus",1.1,331
"BC167","10 Mosquitos",28,"IL.12","F",835.62,112.39,0.816681163811218,"Cyno","Dengue virus",1.1,331
"BC167","10 Mosquitos",28,"MIP.1B","F",81.99,32.55,0.840492055356228,"Cyno","Dengue virus",1.1,331
"BC167","10 Mosquitos",3,"EGF","F",105.54,3.41,1.40439121756487,"Cyno","Dengue virus",1.3,402
"BC167","10 Mosquitos",3,"TNF.alpha","F",14.2,14.2,NA,"Cyno","Dengue virus",1.3,402
"BC167","10 Mosquitos",3,"IP.10","F",4.46,4.38,1.01826484018265,"Cyno","Dengue virus",1.3,402
"BC167","10 Mosquitos",3,"MIF","F",189.69,5.06,3.33023174157303,"Cyno","Dengue virus",1.3,402
"BC167","10 Mosquitos",3,"Eotaxin","F",151.2,2.64,0.645106237733595,"Cyno","Dengue virus",1.3,402
"BC167","10 Mosquitos",3,"IL.5","F",6.45,6.45,NA,"Cyno","Dengue virus",1.3,402
"BC167","10 Mosquitos",3,"MDC","F",1334.97,286.83,1.19644553585832,"Cyno","Dengue virus",1.3,402
"BC167","10 Mosquitos",3,"TGFbeta","F",162.06,3.3,1.18829740431148,"Cyno","Dengue virus",1.3,402
"BC167","10 Mosquitos",3,"GM.CSF","F",12.88,12.88,NA,"Cyno","Dengue virus",1.3,402
"BC167","10 Mosquitos",3,"IL.6","F",7.71,7.71,NA,"Cyno","Dengue virus",1.3,402
"BC167","10 Mosquitos",3,"VEGF","F",1.35,1.35,NA,"Cyno","Dengue virus",1.3,402
"BC167","10 Mosquitos",3,"G.CSF","F",119.82,113.59,1.05484637732195,"Cyno","Dengue virus",1.3,402
"BC167","10 Mosquitos",3,"IL.10","F",13.57,13.57,NA,"Cyno","Dengue virus",1.3,402
"BC167","10 Mosquitos",3,"RANTES","F",9.09,9.09,0.00165492682092,"Cyno","Dengue virus",1.3,402
"BC167","10 Mosquitos",3,"IFN.g","F",200.62,14.44,1.65432505978395,"Cyno","Dengue virus",1.3,402
"BC167","10 Mosquitos",3,"IL.2","F",43.77,43.77,NA,"Cyno","Dengue virus",1.3,402
"BC167","10 Mosquitos",3,"IL.15","F",75.45,75.45,1,"Cyno","Dengue virus",1.3,402
"BC167","10 Mosquitos",3,"IL.1B","F",12.04,12.04,NA,"Cyno","Dengue virus",1.3,402
"BC167","10 Mosquitos",3,"IL.17","F",30.96,30.96,NA,"Cyno","Dengue virus",1.3,402
"BC167","10 Mosquitos",3,"I.TAC","F",116.17,32.66,1.01636045494313,"Cyno","Dengue virus",1.3,402
"BC167","10 Mosquitos",3,"MIG","F",24.23,24.23,NA,"Cyno","Dengue virus",1.3,402
"BC167","10 Mosquitos",3,"MIP.1a","F",57.37,28.54,1.302088061734,"Cyno","Dengue virus",1.3,402
"BC167","10 Mosquitos",3,"IL.RA","F",238.41,55.74,0.96973764490543,"Cyno","Dengue virus",1.3,402
"BC167","10 Mosquitos",3,"IL.12","F",939.17,112.39,0.917884263919702,"Cyno","Dengue virus",1.3,402
"BC167","10 Mosquitos",3,"HGF","F",1235.31,74.94,3.77551269904337,"Cyno","Dengue virus",1.3,402
"BC167","10 Mosquitos",3,"IL.4","F",38.96,38.96,NA,"Cyno","Dengue virus",1.3,402
"BC167","10 Mosquitos",3,"IL.8","F",15.91,11.68,1.33473154362416,"Cyno","Dengue virus",1.3,402
"BC167","10 Mosquitos",3,"MIP.1B","F",148.82,32.55,1.52557662737058,"Cyno","Dengue virus",1.3,402
"BC167","10 Mosquitos",3,"MCP.1","F",534.32,20.12,0.954415547299228,"Cyno","Dengue virus",1.3,402
"BC167","10 Mosquitos",4,"MIP.1B","F",130.1,32.55,1.33367503844182,"Cyno","Dengue virus",0.5,138
"BC167","10 Mosquitos",4,"IFN.g","F",174.82,14.44,1.44157664715099,"Cyno","Dengue virus",0.5,138
"BC167","10 Mosquitos",4,"IL.1B","F",12.04,12.04,NA,"Cyno","Dengue virus",0.5,138
"BC167","10 Mosquitos",4,"EGF","F",70.35,3.41,0.936127744510978,"Cyno","Dengue virus",0.5,138
"BC167","10 Mosquitos",4,"IL.10","F",13.57,13.57,NA,"Cyno","Dengue virus",0.5,138
"BC167","10 Mosquitos",4,"TNF.alpha","F",14.2,14.2,NA,"Cyno","Dengue virus",0.5,138
"BC167","10 Mosquitos",4,"Eotaxin","F",94.03,2.64,0.401186108029695,"Cyno","Dengue virus",0.5,138
"BC167","10 Mosquitos",4,"IL.2","F",43.77,43.77,NA,"Cyno","Dengue virus",0.5,138
"BC167","10 Mosquitos",4,"IL.8","F",11.68,11.68,0.979865771812081,"Cyno","Dengue virus",0.5,138
"BC167","10 Mosquitos",4,"IL.12","F",923.2,112.39,0.902276214583802,"Cyno","Dengue virus",0.5,138
"BC167","10 Mosquitos",4,"MDC","F",929.48,286.83,0.833031601211708,"Cyno","Dengue virus",0.5,138
"BC167","10 Mosquitos",4,"IL.6","F",7.71,7.71,NA,"Cyno","Dengue virus",0.5,138
"BC167","10 Mosquitos",4,"GM.CSF","F",12.88,12.88,NA,"Cyno","Dengue virus",0.5,138
"BC167","10 Mosquitos",4,"IL.15","F",100.26,75.45,1.32882703777336,"Cyno","Dengue virus",0.5,138
"BC167","10 Mosquitos",4,"G.CSF","F",113.59,113.59,1,"Cyno","Dengue virus",0.5,138
"BC167","10 Mosquitos",4,"IP.10","F",4.38,4.38,1,"Cyno","Dengue virus",0.5,138
"BC167","10 Mosquitos",4,"TGFbeta","F",135.01,3.3,0.989954538788679,"Cyno","Dengue virus",0.5,138
"BC167","10 Mosquitos",4,"I.TAC","F",110.55,32.66,0.967191601049869,"Cyno","Dengue virus",0.5,138
"BC167","10 Mosquitos",4,"VEGF","F",1.35,1.35,NA,"Cyno","Dengue virus",0.5,138
"BC167","10 Mosquitos",4,"IL.5","F",6.45,6.45,NA,"Cyno","Dengue virus",0.5,138
"BC167","10 Mosquitos",4,"IL.4","F",38.96,38.96,NA,"Cyno","Dengue virus",0.5,138
"BC167","10 Mosquitos",4,"HGF","F",821.92,74.94,2.51205721446254,"Cyno","Dengue virus",0.5,138
"BC167","10 Mosquitos",4,"MIP.1a","F",65.65,28.54,1.49001361779392,"Cyno","Dengue virus",0.5,138
"BC167","10 Mosquitos",4,"MCP.1","F",612.29,20.12,1.09368748213775,"Cyno","Dengue virus",0.5,138
"BC167","10 Mosquitos",4,"MIG","F",24.23,24.23,NA,"Cyno","Dengue virus",0.5,138
"BC167","10 Mosquitos",4,"IL.17","F",30.96,30.96,NA,"Cyno","Dengue virus",0.5,138
"BC167","10 Mosquitos",4,"IL.RA","F",511.87,55.74,2.08204189546471,"Cyno","Dengue virus",0.5,138
"BC167","10 Mosquitos",4,"RANTES","F",2293.53,9.09,0.417560430317386,"Cyno","Dengue virus",0.5,138
"BC167","10 Mosquitos",4,"MIF","F",214.04,5.06,3.75772471910112,"Cyno","Dengue virus",0.5,138
"BC167","10 Mosquitos",5,"G.CSF","F",113.59,113.59,1,"Cyno","Dengue virus",1,310
"BC167","10 Mosquitos",5,"IL.17","F",30.96,30.96,NA,"Cyno","Dengue virus",1,310
"BC167","10 Mosquitos",5,"I.TAC","F",96.55,32.66,0.844706911636045,"Cyno","Dengue virus",1,310
"BC167","10 Mosquitos",5,"IP.10","F",4.38,4.38,1,"Cyno","Dengue virus",1,310
"BC167","10 Mosquitos",5,"RANTES","F",2523.2,9.09,0.459374186418676,"Cyno","Dengue virus",1,310
"BC167","10 Mosquitos",5,"IL.15","F",75.45,75.45,1,"Cyno","Dengue virus",1,310
"BC167","10 Mosquitos",5,"Eotaxin","F",162.81,2.64,0.694641180988139,"Cyno","Dengue virus",1,310
"BC167","10 Mosquitos",5,"TGFbeta","F",139.84,3.3,1.02537028889867,"Cyno","Dengue virus",1,310
"BC167","10 Mosquitos",5,"EGF","F",59.2,3.41,0.787757817697937,"Cyno","Dengue virus",1,310
"BC167","10 Mosquitos",5,"MIP.1B","F",124.41,32.55,1.27534597642235,"Cyno","Dengue virus",1,310
"BC167","10 Mosquitos",5,"IL.12","F",799.9,112.39,0.781770736617832,"Cyno","Dengue virus",1,310
"BC167","10 Mosquitos",5,"MCP.1","F",490.03,20.12,0.875303658188054,"Cyno","Dengue virus",1,310
"BC167","10 Mosquitos",5,"IL.8","F",11.68,11.68,0.979865771812081,"Cyno","Dengue virus",1,310
"BC167","10 Mosquitos",5,"MIP.1a","F",49.86,28.54,1.13163867453473,"Cyno","Dengue virus",1,310
"BC167","10 Mosquitos",5,"IL.4","F",38.96,38.96,NA,"Cyno","Dengue virus",1,310
"BC167","10 Mosquitos",5,"TNF.alpha","F",14.2,14.2,NA,"Cyno","Dengue virus",1,310
"BC167","10 Mosquitos",5,"IFN.g","F",178.12,14.44,1.46878865341799,"Cyno","Dengue virus",1,310
"BC167","10 Mosquitos",5,"VEGF","F",1.35,1.35,NA,"Cyno","Dengue virus",1,310
"BC167","10 Mosquitos",5,"IL.2","F",43.77,43.77,NA,"Cyno","Dengue virus",1,310
"BC167","10 Mosquitos",5,"IL.5","F",6.45,6.45,NA,"Cyno","Dengue virus",1,310
"BC167","10 Mosquitos",5,"IL.6","F",7.71,7.71,NA,"Cyno","Dengue virus",1,310
"BC167","10 Mosquitos",5,"MIG","F",24.23,24.23,NA,"Cyno","Dengue virus",1,310
"BC167","10 Mosquitos",5,"IL.1B","F",12.04,12.04,NA,"Cyno","Dengue virus",1,310
"BC167","10 Mosquitos",5,"IL.RA","F",246.22,55.74,1.00150498271304,"Cyno","Dengue virus",1,310
"BC167","10 Mosquitos",5,"MDC","F",1057.22,286.83,0.947516535517754,"Cyno","Dengue virus",1,310
"BC167","10 Mosquitos",5,"IL.10","F",13.57,13.57,NA,"Cyno","Dengue virus",1,310
"BC167","10 Mosquitos",5,"HGF","F",596,74.94,1.8215715639231,"Cyno","Dengue virus",1,310
"BC167","10 Mosquitos",5,"GM.CSF","F",12.88,12.88,NA,"Cyno","Dengue virus",1,310
"BC167","10 Mosquitos",5,"MIF","F",47.45,5.06,0.833040730337079,"Cyno","Dengue virus",1,310
"BC167","10 Mosquitos",6,"TNF.alpha","F",14.2,14.2,NA,"Cyno","Dengue virus",1.3,399
"BC167","10 Mosquitos",6,"MIP.1B","F",143.17,32.55,1.46765761148129,"Cyno","Dengue virus",1.3,399
"BC167","10 Mosquitos",6,"IL.6","F",7.71,7.71,NA,"Cyno","Dengue virus",1.3,399
"BC167","10 Mosquitos",6,"MDC","F",1314.24,286.83,1.17786660452777,"Cyno","Dengue virus",1.3,399
"BC167","10 Mosquitos",6,"MCP.1","F",606.12,20.12,1.08266647613604,"Cyno","Dengue virus",1.3,399
"BC167","10 Mosquitos",6,"IL.17","F",30.96,30.96,NA,"Cyno","Dengue virus",1.3,399
"BC167","10 Mosquitos",6,"IL.2","F",43.77,43.77,NA,"Cyno","Dengue virus",1.3,399
"BC167","10 Mosquitos",6,"EGF","F",81.91,3.41,1.08995342648037,"Cyno","Dengue virus",1.3,399
"BC167","10 Mosquitos",6,"VEGF","F",1.35,1.35,NA,"Cyno","Dengue virus",1.3,399
"BC167","10 Mosquitos",6,"IL.8","F",14.93,11.68,1.25251677852349,"Cyno","Dengue virus",1.3,399
"BC167","10 Mosquitos",6,"GM.CSF","F",12.88,12.88,NA,"Cyno","Dengue virus",1.3,399
"BC167","10 Mosquitos",6,"MIP.1a","F",56.98,28.54,1.2932364956877,"Cyno","Dengue virus",1.3,399
"BC167","10 Mosquitos",6,"IL.1B","F",12.04,12.04,NA,"Cyno","Dengue virus",1.3,399
"BC167","10 Mosquitos",6,"IL.RA","F",215.31,55.74,0.875777913361806,"Cyno","Dengue virus",1.3,399
"BC167","10 Mosquitos",6,"MIG","F",24.23,24.23,NA,"Cyno","Dengue virus",1.3,399
"BC167","10 Mosquitos",6,"IP.10","F",4.38,4.38,1,"Cyno","Dengue virus",1.3,399
"BC167","10 Mosquitos",6,"HGF","F",1288.78,74.94,3.93893456401479,"Cyno","Dengue virus",1.3,399
"BC167","10 Mosquitos",6,"MIF","F",68.32,5.06,1.19943820224719,"Cyno","Dengue virus",1.3,399
"BC167","10 Mosquitos",6,"IL.5","F",6.45,6.45,NA,"Cyno","Dengue virus",1.3,399
"BC167","10 Mosquitos",6,"IL.15","F",75.45,75.45,1,"Cyno","Dengue virus",1.3,399
"BC167","10 Mosquitos",6,"IFN.g","F",236.33,14.44,1.948791951843,"Cyno","Dengue virus",1.3,399
